priogrid_gid,year,month,best,low,high,hist_mean,honest_sigma,tight_classical,honest_classical,tight_parametric,honest_parametric,tight_bs,honest_bs,tight_bounds,honest_bounds,tight_rvi,honest_rvi,tight_rvi_bs,honest_rvi_bs
111812.0,2021.0,5.0,16.0,16.0,16.0,6.705882549285889,1.0688124873127154,0.19046229618681926,4.8411378527888065,1.1158011706130502,1.9824187909758262,5.430402248979609,6.023873813808482,,,2.354207897167808,2.091672496425464,7.732052158827153,7.143034798497692
111812.0,2021.0,7.0,3.0,3.0,3.0,6.705882549285889,1.0688124873127154,0.03497171374811586,0.8671987111348871,0.20882361217099377,0.33435737625299117,0.9742973923373915,1.0686962545091436,,,0.3937369173069543,0.3095401036860246,1.3826358501495626,1.315410459373532
111812.0,2023.0,3.0,6.0,6.0,6.0,6.705882549285889,1.0688124873127154,0.07056653308067143,1.8145654950149162,0.4187066923594235,0.7437760596024151,1.8229214985538682,2.1638103877404156,,,1.1166489355128963,0.6359604675255076,3.905640087934362,3.138250595876975
112041.0,2020.0,2.0,2.0,0.0,2.0,4.5,0.45685775959970576,0.023770236557186866,0.2226654153613533,0.1393146480244542,0.00287197160457844,0.5414118276356116,0.4311201929151485,,,0.42419026724373005,0.2799906590764045,1.7738016921135227,1.6015540195666318
112041.0,2020.0,3.0,36.0,6.0,36.0,4.5,0.45685775959970576,0.4187750716666143,3.9999338931925053,2.5143268950175988,0.05509525876668675,10.162136036049318,8.12891588656609,3.0194869679191116,0.005920251744103727,4.4225971946114,1.9274609962603397,12.998886907061056,11.012827216453616
112041.0,2020.0,5.0,41.0,33.0,87.0,4.5,0.45685775959970576,0.4792837487256534,4.6321893506009175,2.8581141560409487,0.07037278748549139,12.995107107150146,9.806871418179755,1.3941877524177764,0.8460226896410867,4.8429290163723655,2.238072341203347,16.887492912190105,13.963316596938691
112041.0,2020.0,9.0,12.0,12.0,12.0,4.5,0.45685775959970576,0.13958776966242797,1.2845508341687961,0.8352985091493131,0.012704926467141747,3.7644604172501124,2.9253083476693997,,,1.8633052177194316,0.9306203159189317,5.588128461690442,4.707472946602422
112041.0,2020.0,10.0,4.0,4.0,5.0,4.5,0.45685775959970576,0.04617789883392405,0.43013982897811,0.2796047880024353,0.003414319574292232,1.2312478582213953,0.9653288519699674,0.000596181111405806,0.3130812869939024,0.8357590704327365,0.47509081211447435,2.365821591888414,2.064401999565661
112041.0,2021.0,1.0,1.0,1.0,1.0,4.5,0.45685775959970576,0.011969826016220302,0.10494920356588366,0.0692413465995571,0.0007211062031172856,0.3175585256491271,0.24353241160854697,,,0.378136864897888,0.26977369281034547,1.3172876574788814,1.1940183716974324
112041.0,2021.0,3.0,1.0,0.0,2.0,4.5,0.45685775959970576,0.012133372963530328,0.11095268095626576,0.06934516309649964,0.0013697506401106375,0.288494378566972,0.22510488245726498,,,0.37922351299013607,0.26010430089437425,1.2502563332360277,1.1312898064597132
112041.0,2021.0,6.0,2.0,2.0,2.0,4.5,0.45685775959970576,0.02291603172949888,0.22102297405142413,0.13967444244807703,0.002383294935509977,0.6500704694321988,0.5073136374622074,,,0.42580832095957133,0.28314614280958617,1.4809129865606252,1.33293067196303
